args	labels
"most people don't get addicted, we hurt the majority to ""save a few people"""	False
gambling is a great form of voluntary taxation, the revenue enables better welfare and infrastructure in impoverished neighborhoods.	True
gambling does help people. some people win, and the money they get improve their life.	False
gambling creates jobs and economic activity in areas that often don't have many other attractions.	True
even if addicting, people may opt out, thus choice is not completely eliminated. cigarettes are also addicting and harmful, but people manage to quit smoking.	False
banning gambling won't stop the phenomena. it will only enhance illegal underground gambling. giving that, the supervision on gambling will be much harder and people will get harm more severly	True
gambling does help people. some people win, and the money they get improve their life.	False
gambling is a meaningful way for people to unwind and have fun either alone or with friends.	True
people gamble in sums they can afford to lose. they care more for their children well being and having food, over some promise of money that never comes true, so they only spend a little.	False
gambling is a great form of voluntary taxation, the revenue enables better welfare and infrastructure in impoverished neighborhoods.	True
even if addicting, people may opt out, thus choice is not completely eliminated. cigarettes are also addicting and harmful, but people manage to quit smoking.	False
gamblers know that they are likely to lose money, they do it because they enjoy the leisure activity and would be spending that money on other attractions anyway.	True
not all gambling is addictive in an absolute kind of way. lottery is an example for a moderate way of gambling.	False
people should have the right to do whatever they want with their money, even risking it, especially in gambling where they know that it is likely they will lose their money	True
most people don't spend a lot (and we can even cap the amount), and then the gov damages almost don't happen	False
gambling is a great form of voluntary taxation, the revenue enables better welfare and infrastructure in impoverished neighborhoods.	True
we should not ban gambling because there is no compelling public interest not to have people gambling.	False
casinos are generally touristic sites drawing more tourists into the country who spend money that strengthen the economy and state funds	True
people have a right to pursue happiness as they see fit as long as they hurt no one but themselves. gambling is protected under that right.	False
if we will forbid gambling, people will go to gamble on the black market, where most of the money goes to criminal organizations and sanctions on those who do not pay are much more serious.	True
the government has no right to ban gambling, since people should be able to decide for themselves if the dangers are worth it.	False
gambling wouldn't stop. banning it would make people to take it underground, and thus being exposed to a much more harmful surrounding.	True
specific people have addictive tendencies and would be addicted anyway, this harm is less significant than other bodily harms because it takes only money	False
we should not ban gambling because it drives gambling online where there is no regulation and where addicts are more easily taken advantage of.	True
it provides most of the individuals that gamble with a huge amount of happiness and the states responsibility is to maximize happiness throughout the population	False
when gambling is banned, it still happens illegally, given that people still want to gamble and illegal organizations can benefit. in those instances, the violence suffered by those who can't pay is much worse.	True
gamblers know that they are likely to lose money, they do it because they enjoy the leisure activity and would be spending that money on other attractions anyway.	False
specific regulated gambling venues can drastically increase the tourism, which gets more money for the country that later cascades down onto all the citizens.	True
we should not ban gambling because it is a victim-less crime.	False
people should be free to spend their money how they choose. gambling does not create unique harms when compared to other types of legal vices. it is a form of entertainment.	True
nobody is forced into gambling; anyone playing is doing it out of their own free will, and any restrictions on it violate the vary concept of freedom.	False
gambling is a huge business and many people will lose their jobs if you ban it	True
we should not ban gambling because there is no compelling public interest not to have people gambling.	False
the vast majority of people who gamble mostly have a fun, memorable experience and don't lose significant amounts of money. it makes sense to prioritize that over the small minority that does get harmed.	True
most people don't spend a lot (and we can even cap the amount), and then the gov damages almost don't happen	False
gambling, much like any other game, is also a form of entertainment which certain people enjoy because of its risk. therefore, we should allow it.	True
people don't really get addicted to gambling. they just enjoy it - why should you ban that?	False
legal gambling will insert a lot of money to the government, as tax revenues. given that people will continue gamble even when it is forbidden, it is better that the state will earn from this.	True
gambling should not be banned because the line between what is and is not going to be banned will be either arbitrary or much to inclusive.	False
it will hurt the country tourism industry, some people would rather go for a vacation in a place where they can gamble	True
unlike drugs, gambling is only psychologically (not physically) addicting, which means the government doesn't have a reason consistent with previous legislation to ban it.	False
people should have the right to do whatever they want with there money	True
we should not ban gambling because there is no compelling public interest not to have people gambling.	False
underground gambling is easily connected to the gray and black market. the same people organised and benefit from both. banning gambling will push the gamblers to be involved in the gray market for continue gambling.	True
the government has no right to ban gambling, since people should be able to decide for themselves if the dangers are worth it.	False
casinos are a great tourist attractions, and so help tourism, especially in places where there are no tourism.	True
gambling can give hope to many people. knowing that i might have a chance of winning and turning my life around is beneficial to me and helps me live my life even if its unlikely	False
banning gambling will only push gambling onto the internet where it will be harder to oversee and prevent minors from participating.	True
not all gambling is addictive in an absolute kind of way. lottery is an example for a moderate way of gambling.	False
individuals are free to choose for themselves how they use their money	True
we should not ban gambling because it is a victim-less crime.	False
gambling is a huge business and many people will lose their jobs if you ban it	True
we do not forbid anything that is addictive. chocolate is addictive, even seeing series on netflix is addictive, yet we let people decide on themselves.	False
we believe people have the ability to choose for themselves whether or not to take that risk, after considering the pros and cons of gambling.	True
the vast majority of people who gamble mostly have a fun, memorable experience and don't lose significant amounts of money. it makes sense to prioritize that over the small minority that does get harmed.	False
banning gambling will only push gambling onto the internet where it will be harder to oversee and prevent minors from participating.	True
people have a right to pursue happiness as they see fit as long as they hurt no one but themselves. gambling is protected under that right.	False
people should have the right to do whatever they want with their money, even risking it, especially in gambling where they know that it is likely they will lose their money	True
most people don't spend a lot (and we can even cap the amount), and then the gov damages almost don't happen	False
it's common around other countries, tourist who enjoy gambling would go to other places, and the state will lose the money from tax	True
even if addicting, people may opt out, thus choice is not completely eliminated. cigarettes are also addicting and harmful, but people manage to quit smoking.	False
gambling is a meaningful way for people to unwind and have fun either alone or with friends.	True
"people are rational beings and the ""addictive nature"" of gambling isn't significantly more extreme than that of alcohol, cigarettes or fast food. given that, banning gambling is an illegitimate violation of people's freedom of choice."	False
when gambling is banned, it still happens illegally, given that people still want to gamble and illegal organizations can benefit. in those instances, the violence suffered by those who can't pay is much worse.	True
we do not forbid anything that is addictive. chocolate is addictive, even seeing series on netflix is addictive, yet we let people decide on themselves.	False
"people are rational beings and the ""addictive nature"" of gambling isn't significantly more extreme than that of alcohol, cigarettes or fast food. given that, banning gambling is an illegitimate violation of people's freedom of choice."	True
people should be allowed to take risks, even if they're unlikely to pay off. just like taking on dangerous jobs like the army, which gamble with their life,people should be allowed gamble for high rewards	False
banning is never a solution. to fight gambling we should find other ways, like educating younger generations about the expected harms.	True
i didn't agree for the state to limit my autonomy if it hurts only myself and it does so this is a section in a contract that i didn't agree upon and would be nullified	False
it is much easier to supervise legal places. otherwise people who need money will go to underground gambling places, where it is much more likely they'll get involved with crime and violence	True
we should not ban gambling because there is no compelling public interest not to have people gambling.	False
we should not ban gambling because it is unfair to punish one industry rooted in vice while we allow cigarettes, alcohol, and now even marijuana in the same cities.	True
people are allowed to harm themselves, for example by smoking, and gambling is no different because it harms the person who gamble alone	False
if gambling become illegal, it usually get mixed with drugs and other types of crime, which can cause more damage to the people who will gamble illegally	True
we do not forbid anything that is addictive. chocolate is addictive, even seeing series on netflix is addictive, yet we let people decide on themselves.	False
people have a right to spend their money as they wish even if they are hurting themselves.	True
many people gamble, making it a possibility for a prosperous source of market.	False
government has no right to regulate citizen behavior unless there are third party harms, gambling only has the potential to harm the person doing the gambling since it is there money.	True
we should not ban gambling because gambling is amoral rather than immoral, and poses no clear threat to public order.	False
we should not ban gambling because there is no evidence that it makes cities less safe or causes crime.	True
gambling does help people. some people win, and the money they get improve their life.	False
gambling is a huge business and many people will lose their jobs if you ban it	True
people don't really get addicted to gambling. they just enjoy it - why should you ban that?	False
legal gambling will insert a lot of money to the government, as tax revenues. given that people will continue gamble even when it is forbidden, it is better that the state will earn from this.	True
we should not ban gambling because gambling is amoral rather than immoral, and poses no clear threat to public order.	False
gambling wouldn't stop. banning it would make people to take it underground, and thus being exposed to a much more harmful surrounding.	True
in many cases it gives people hope that they can get out of their situation. life is very depressing when you don't have hope.	False
even if we do believe gambling is harmful, there are other ways to avoid its destructive outcomes by institutionalizing and supervising it, for example.	True
social media facilitates predatory behavior since people can make fake profiles and use them to stalk and endanger others.	True
little children, especially young girls, that see on social media that the popular people ate the ones publishing themselves in bathing suits, may feel like they have to do it in order to become popular.	False
social media creates unrealistic expectations of how your life should be going compared to others.	True
when using social media we mainly see the happy moment on other people life- which can cause us to feel bad when compre it to our on life	False
social media brings more harm than good because it encourages people to share their personal details with large companies and governments who don't have their interests at heart.	True
little children, especially young girls, that see on social media that the popular people ate the ones publishing themselves in bathing suits, may feel like they have to do it in order to become popular.	False
social media brings more harm than good because it encourages people to compare their lives to others and feel covetous and inadequate.	True
social media makes people care more about the number of 'likes' they have than their real relationships.	False
social media brings more harm than good because it has led to the spread of fake news and misinformation that would have been screened out by barriers to publication in past decades.	True
social media way of connecting people assure that contact is minimal, hance making it so people rarely get to actually know each over in network, instead coming to see everyone as sort of a bland.	False
social media creates echo chambers where people are more likely to just have their own views enforced and think they are the norm (e.g. by liking specific facebook pages), which is bad for understanding.	True
on social media, the popular people are usually the more good looking ones. if someone doesn't get a lot of 'likes', he may feel bad about himself.	False
social media makes fake news spread faster and reach huge audiences, since fake news are often more sensational and provocative than real news , hurting public discourse and the democratic process.	True
social media get's money by making people use it, so they make you addicted to it: either by sending notifications to re-enter it, or rapidly changing the shown info to make you want to stay.	False
social media makes fake news spread faster and reach huge audiences, since fake news are often more sensational and provocative than real news , hurting public discourse and the democratic process.	True
social media brings more harm than good because it draws huge amounts of investment that could be better spent on basically anything else.	False
social media can be used by governments to follow their citizens, make them conform to the regime's ideology and harm those that don't.	True
on social media, the popular people are usually the more good looking ones. if someone doesn't get a lot of 'likes', he may feel bad about himself.	False
social media makes bullying much more offensive and harmful to kids and teenagers, since it follows them everywhere and all the time. there is nowhere to hide.	True
social media users are more vulnerable to security breaches like hacking and viruses.	False
social media makes fake news spread faster and reach huge audiences, since fake news are often more sensational and provocative than real news , hurting public discourse and the democratic process.	True
social media brings more harm than good because it draws huge amounts of investment that could be better spent on basically anything else.	False
"in social media you only see what people you ""liked"" or ""friended"" posted, creating echo-chambers of similar minded people and ideas, leading to more extremism and division in society."	True
the focus in social media (for example, instagram) is on the appearance of people, and not on their personalty. people that are less good looking may feel like they are worthless in the world.	False
social media makes it harder to create new relationships. it gives you a false feeling of community even though you are alone. you scroll through facebook instead of talking to the people around them	True
social media decreases individual productivity by providing a constant distraction that prevents people from focusing.	False
social media contributes to political polarization since people create echo chambers of connections with similar political preferences and beliefs.	True
when using social media we mainly see the happy moment on other people life- which can cause us to feel bad when compre it to our on life	False
social media stimulates obsessive behavior with regards to relationships - if you break up with someone social media makes it easier to stay obsessed over them due to the accessibility of their profiles.	True
social media way of connecting people assure that contact is minimal, hance making it so people rarely get to actually know each over in network, instead coming to see everyone as sort of a bland.	False
social media makes bullying much more offensive and harmful to kids and teenagers, since it follows them everywhere and all the time. there is nowhere to hide.	True
social media creates echo chambers where people are more likely to just have their own views enforced and think they are the norm (e.g. by liking specific facebook pages), which is bad for understanding.	False
"social media is connecting huge amount of people to every sinhle person, making it so each ""friend"" is relatively detached and almost completely mitigate any form of benefit from connecting new people."	True
social media makes people feel connected to others without them having real life interactions, making their relationships less meaningful.	False
since people only post the highlights of their life on social media, it can lead to a skewed perception of how happy people are in reality which can make people feel lonely or under-achieving.	True
little children, especially young girls, that see on social media that the popular people ate the ones publishing themselves in bathing suits, may feel like they have to do it in order to become popular.	False
social media gives technology companies access to vast amounts of our personal data which they can sell to advertisers, infringing on our privacy.	True
the social media reader rellay on information that hasn’t been checked of it true, and make decisions base on it	False
social media makes fake news spread faster and reach huge audiences, since fake news are often more sensational and provocative than real news , hurting public discourse and the democratic process.	True
"social media is connecting huge amount of people to every sinhle person, making it so each ""friend"" is relatively detached and almost completely mitigate any form of benefit from connecting new people."	False
social media facilitates predatory behavior since people can make fake profiles and use them to stalk and endanger others.	True
the social media reader rellay on information that hasn’t been checked of it true, and make decisions base on it	False
social media facilitates predatory behavior since people can make fake profiles and use them to stalk and endanger others.	True
social media creates unrealistic expectations of how your life should be going compared to others.	False
anonymous online communities via social media have allowed for hate groups and other socially abhorrent communities to become more easily accessible and widespread.	True
social media is a place where fake news travels fast and usually stays long after it has been proven wrong, making people believe lies.	False
social media brings more harm than good because it has led to the spread of fake news and misinformation that would have been screened out by barriers to publication in past decades.	True
when using social media we mainly see the happy moment on other people life- which can cause us to feel bad when compre it to our on life	False
social media can be used by governments to follow their citizens, make them conform to the regime's ideology and harm those that don't.	True
the social media reader rellay on information that hasn’t been checked of it true, and make decisions base on it	False
social media creates huge data-bases, harming the privacy of the users.	True
little children, especially young girls, that see on social media that the popular people ate the ones publishing themselves in bathing suits, may feel like they have to do it in order to become popular.	False
social media brings more harm than good because creates echo chambers for bad ideas to spread, like the anti-vaccination movement.	True
social media makes it harder for people to concentrate. the constant stream of notifications and messages condition us to react instantly and not focus on a specific task or idea.	False
social media brings more harm than good because it is a powerful tool for governments and companies to mold public opinion.	True
social media can be used as a platform for radical group to recruit people such as isis.	False
social media collects and monetizes individual's information which allows corporations and the government to spy on people and do whatever they want with their private data.	True
social media get's money by making people use it, so they make you addicted to it: either by sending notifications to re-enter it, or rapidly changing the shown info to make you want to stay.	False
people who use social media may be mislead by rumors or misinformation that can negatively affect their life such as in the case of quackery or health advice given by people with no credentials.	True
little children, especially young girls, that see on social media that the popular people ate the ones publishing themselves in bathing suits, may feel like they have to do it in order to become popular.	False
"small groups with extreme opinions can bond to share their opinions on social media, thus making it seem as if is a ""popular"" opinion, not only spreading fear but also getting others to join."	True
"in social media you only see what people you ""liked"" or ""friended"" posted, creating echo-chambers of similar minded people and ideas, leading to more extremism and division in society."	False
social media has made the spread of fake news and political misinformation rapid and has lead to a less informed public and less qualified lawmakers overall.	True
on social media i always compare myself to how other people seem happy, and they always seem happier than me because they share only happy aspects about their life	False
since people only post the highlights of their life on social media, it can lead to a skewed perception of how happy people are in reality which can make people feel lonely or under-achieving.	True
social media lead to the rise of fomo culture where everyone else appear to be having more fun than me, and i'm never satisfied with my life	False
social media platforms allow the spread of fake news, which harms democratic discussion and leads to populist terrible leaders being elected based on false information	True
studies have shown that social media can be mentally addicting and activates the same reward pathways that drinking or other bad addictive behaviors stimulate.	False
social media makes us depressed. people mostly upload pictures of them smiling and having fun. it gives you the feeling that something is wrong with you when you are sad, which only makes it worse.	True
in social media you feel obligated to only post positive aspects of your life. since it easily becomes the main domain for your social interactions, you have less sincere conversation and less support when needed.	False
social media brings more harm than good because it makes many people anxious and contributes to depression and poor mental health.	True
social media is addicting, taking away from your actual real life relationships that are much more meaningful in the long term.	False
social media is detached, and so is creating many cases of bullying, especially among teens.	True
in social media you feel obligated to only post positive aspects of your life. since it easily becomes the main domain for your social interactions, you have less sincere conversation and less support when needed.	False
social media led to extremists gaining more power and appearing more in the mainstream so illegitimate opinions are more common	True
social media brings more harm than good because it encourages people to compare their lives to others and feel covetous and inadequate.	False
social media has led to the perpetuation of false information that has led to a public that is more misinformed than ever before.	True
social media makes people care more about the number of 'likes' they have than their real relationships.	False
social media harms real life human relationships in which it creates a reality where people do not need to interact in real life and thus vital social skills are neglected.	True
on social media i always compare myself to how other people seem happy, and they always seem happier than me because they share only happy aspects about their life	False
social media is often used to cyber-bully or ostracize someone publicly (especially with teenagers).	True
people using social media are far more likely to develop the fear of missing out, feeling bad about themselves because they are not experiencing everything the world has to offer	False
social media promotes edgy and sensational content so people would engage with it, therefore creating political divides and tensions	True
people make superficial connections on social media instead of deep ones outside of it	False
social media brings more harm than good because it encourages people to share their personal details with large companies and governments who don't have their interests at heart.	True
social media stimulates obsessive behavior with regards to relationships - if you break up with someone social media makes it easier to stay obsessed over them due to the accessibility of their profiles.	False
social media is designed to be an addictive form of interface that lowers inter-personal interactions in the real-world which has influenced the declining trend of real-life connections and feelings of isolation.	True
"small groups with extreme opinions can bond to share their opinions on social media, thus making it seem as if is a ""popular"" opinion, not only spreading fear but also getting others to join."	False
social media disproportionally promotes fake news, or at least a somewhat false version of the actual news. trustworthy media gets less exposure, and people are affected by the lies they encounter through social media.	True
social media has an incentive to create echo chambers, that diminish our ability to have fruitful and positive political and social discussions on important issues	False
since people only post the highlights of their life on social media, it can lead to a skewed perception of how happy people are in reality which can make people feel lonely or under-achieving.	True
in social media you feel obligated to only post positive aspects of your life. since it easily becomes the main domain for your social interactions, you have less sincere conversation and less support when needed.	False
social media is often used to cyber-bully or ostracize someone publicly (especially with teenagers).	True
social media encourages replacing the natural face to face contact with a digital way of contact that lacking the nuances of intonation and body language.	False
social media facilitates predatory behavior since people can make fake profiles and use them to stalk and endanger others.	True
social media encourages replacing the natural face to face contact with a digital way of contact that lacking the nuances of intonation and body language.	False
social media can be used as a platform for radical group to recruit people such as isis.	True
on social media, the popular people are usually the more good looking ones. if someone doesn't get a lot of 'likes', he may feel bad about himself.	False
social media has been a major tool for both recruitment and propaganda for terrorist organizations in the past decade.	True
on social media i always compare myself to how other people seem happy, and they always seem happier than me because they share only happy aspects about their life	False
social media helps the spread of fake news. the algorithms prioritize sensational stories that cause emotional response form people, which are usually the inaccurate and false ones.	True
social media idealizes the idea that the individual is the most important thing, since it puts the subjective experience in the center- this creates an uncaring society	False
social media has made the spread of fake news and political misinformation rapid and has lead to a less informed public and less qualified lawmakers overall.	True
people use social media most of the time because they are board, which make us crave stimuli all time- as a result out ability to focus for long time decreases	False
in social media people feel more free to bully other people because they don't see the emotions or reactions of the person they bully.	True
social media has led to the increased perception of failure in comparison to the accomplishments of everyone around them. this had increased instances of depression and low self-esteem in particularly young people.	False
social media can be used as a platform for radical group to recruit people such as isis.	True
social media mostly shows the positive parts of others' lives, therefore making people feel miserable about their own lives	False
superficiality: people often value each other through they 'likes' they get. often they follow existing trends just for the sake of getting likes. this creates unhealthy pressures such as body shaming.	True
"children growing in the world of social media learns that their worth is determined by ""likes"" count causing them to focus on self representaion to others instead of building selfworth from within."	False
social media constantly barrages users with politics and other social issues which causes and contributes to anxiety and stress.	True
when using social media we mainly see the happy moment on other people life- which can cause us to feel bad when compre it to our on life	False
social media led to the rise of cyber bullying, by allowing the bullies to hide behind a keyboard, never facing consequences or seeing the victim's pain	True
allows populists to converse directly with citizens in vague slogans instead of actual policies and creates worse decisions overall	False
the platforms encourage reducing social interactions to shallow mass messages, creating a lonelier and more disconnected society	True
social media brings more harm than good because it frankly brings almost no good to the world, so any amount of harm would outweigh the good.	False
social media has led to the creation and propagation of echo chambers which have led to more diversionary political and social lives. this has bled into real life interactions which harm social relationships.	True
"social media is connecting huge amount of people to every sinhle person, making it so each ""friend"" is relatively detached and almost completely mitigate any form of benefit from connecting new people."	False
social media is an unchecked enabler for various media of harassment such as stalking and cyberbullying.	True
social media promotes extremism, since it gets more likes and shares. it enlarges every conflicts and creates very negative discussion that later affect real life issues.	False
social media is a place where fake news travels fast and usually stays long after it has been proven wrong, making people believe lies.	True
social media get's money by making people use it, so they make you addicted to it: either by sending notifications to re-enter it, or rapidly changing the shown info to make you want to stay.	False
the value of privacy in matters such as my sexual preferences is lowered significantly, and people feel the need to share everything about their life	True
social media creates unrealistic expectations of how your life should be going compared to others.	False
"social media contributes to the proliferation of misleading information such as ""fake news""."	True
social media way of connecting people assure that contact is minimal, hance making it so people rarely get to actually know each over in network, instead coming to see everyone as sort of a bland.	False
social media promotes extremism, since it gets more likes and shares. it enlarges every conflicts and creates very negative discussion that later affect real life issues.	True
social media lead to the rise of fomo culture where everyone else appear to be having more fun than me, and i'm never satisfied with my life	False
social media constantly barrages users with politics and other social issues which causes and contributes to anxiety and stress.	True
"in social media you only see what people you ""liked"" or ""friended"" posted, creating echo-chambers of similar minded people and ideas, leading to more extremism and division in society."	False
social media makes bullying much more offensive and harmful to kids and teenagers, since it follows them everywhere and all the time. there is nowhere to hide.	True
people who express their opinion on social media are usually the loudest and more extreme, so any attempt to understand what the poeple want by a politician is doomed to be wrong and disruptive	False
social media collects and monetizes individual's information which allows corporations and the government to spy on people and do whatever they want with their private data.	True
social media is closely related to the rise of ad related big data, and so to a sharp decline in privacy.	False
social media brings more harm than good because it makes many people anxious and contributes to depression and poor mental health.	True
radicalized people's opinions and creates more backlash and a worse discourse	False
social media has led to the creation and propagation of echo chambers which have led to more diversionary political and social lives. this has bled into real life interactions which harm social relationships.	True
social media causes people more depression in life, because you are less connecting physically with prople	False
in social media people feel more free to bully other people because they don't see the emotions or reactions of the person they bully.	True
social media is an extremely powerful tool, provided used in the right context.however, it is currently used mostly to circulate very convincing fake news , resulting in the mass having misplaced beliefs.	False
social media is a very effective vector for the spread of false information, deceptive practices, and lies.	True
it's hard to recognize if a post is real or fake-news	False
biased and false news tend to create saturated and influenced views of the topic. this is an unhealthy trend in public discourse.	True
social interactions existed before facebook without many of the adverse effects it brought to the world.	False
social media distorts each user's view of the world by focusing attention on only those people, topics, places, and events that each user is interested in.	True
the media is filled with information that is not verified and can be misleading, which caused wrong reaction from audience.	False
social media overall does not portray realistic versions of people's lives and blurs the lines between what is real human emotion experience and what is not. this creates pressure and confusion for users	True
social media requires no fact checking or validation for posting, it is pure opinion. as such, it is subjective and creates a well-spring of noise versus objective insight	False
social media allows for a false sense of intimacy and superficial connections may prevent deeper social relationships.	True
"social media has detached us from society physically. the quintessential ""letter writing"" has become a lost art as every action that we do is available near real-time on social media."	False
social media intrudes into the house, meaning that bullying can extend from the classroom into the bedroom. this is leading to mental health issues in young people.	True
who would trust facebook or google these days? we are all being manipulated without even knowing it is happening.	False
social media is generally a waste of time. today people spend an inordinate about of time just procrastinating on social media rather than improving their lives.	True
i'm just saying ever since social media rose in popularity, the individual's ability to think and formulate their own opinions plummeted on most accounts. now it's just follow the leader. like that episode of friends.	False
social media give a platform of expression for racists and antisemites to spread their ideas in the general public	True
social media can be used to spread many false rumors and information, which causes an overload of information.	False
addiction to social media can lead to severe psychological and social repercussions.	True
social media disrupts your life dozens of times a day, people expect you to read and react to messages in the shortest time.	False
social media is quickly replacing responsible journalism and is exposing people to unverified and unedited information, thereby accelerating political division and destabilizing world governments.	True
businesses are negatively impacted due to social media	False
anti-social elements have it much easier by spreading fear and hatred to a far wider audience at much faster pace.	True
the problem is forced participation without consent. i am not on facebook, but since i appear is others' pictures, a company i have not subscribed to is collecting my data and using it to their benefit.	False
many a times, it has been the cause of so many conflicts, when people post some disturbing stuffs without any base.	True
social media has become too political and has only accelerated ideological divisions.	False
social media allows for a false sense of intimacy and superficial connections may prevent deeper social relationships.	True
social media focusses on getting responses. the ability to respond to anything without knowing more than e.g. the allowed max number of twitter words, influences our culture negatively. nothing good can come from polarized opinions.	False
social media is often used for activities such as stalking, harassing others, and connecting social predators with their victims.	True
the average person does not understand the scope of social media and how easily they can be manipulated.	False
social media is becoming addictive and in many cases indeed brings more harm than good. it is important to educate people on use of social media and the issues that could cause in society.	True
social media is just a tool. the use of the tool is what makes it good or bad. most people lean towards bad, so as a result social media will also lean bad.	False
social media tends to displace meaningful in-person relationships with distant and uninvolved interactions that give the surface impression of fulfilling social needs but in actuality do not.	True
who would trust facebook or google these days? we are all being manipulated without even knowing it is happening.	False
social media is generally a waste of time. today people spend an inordinate about of time just procrastinating on social media rather than improving their lives.	True
people are wasting too much of their time on social media.	False
social media disrupts your life dozens of times a day, people expect you to read and react to messages in the shortest time.	True
social media brings more harm than good - now days it is being used as tool to manipulate opinion and hiding the set back of the thing ,blaming others of the consequences which are non avoidable.	False
social media is degrading human health. this has already killed lot of physical activities of human being and has potential to bring more malaise into the society	True
harnessing the good out of social media requires a discipline and a maturity that most don't have due to its addictive nature and the fact that time is not a renewable resource.	False
as we expand our engagement and interests, often the social media platforms and tools do not help us to draw boundaries on our use of social media and hence lead to long term negative impact.	True
as far as i know 90 % of the information on social media is useless for the remaining 10% of information, it is not a good thing to spend hour's scrolling the pages switching between apps.	False
social media sites that utilize the following and liking can add to social anxieties. these features can lead to people evaluating self worth based on the number of likes or followers.	True
you should never post anything on-line that you would not want your mother to read. careless words can remain on the internet indefinitely, and can cause problems later in life.	False
social media amplifies crazy opinions and fake news. it often promotes bad ideas with little mechanism to correct to the truth. censorship of social media is bad as it promotes bad ideas people in power like.	True
social media causes less face to face interaction	False
any information shared is believed to be true and trusted without verifying whether the shared information is correct or not. so it gives more chance for irrelevant and incorrect information being shared.	True
"there are too many silly videos out there, posted for the sake of trying to be famous, getting ""likes"" or to make fun of others without considering consequences."	False
social media is harmful to kids it lands them in trouble if not controlled with access	True
we care more for the people on the social platform rather replying or spending time with relatives or family members.	False
fake news is the new norm, and everyone is too daft to realise they have been manipulated - we call it group think and you are all trapped in the same mindset as everyone else.	True
we end up spending way too much time on social media - be it on phone or ipad or laptops. this has majorly impacted our personal and family life.	False
authors portray themselves at their best, readers compare this to themselves at their worst, leading to unjustified feelings of inadequacy.	True
i'm just saying ever since social media rose in popularity, the individual's ability to think and formulate their own opinions plummeted on most accounts. now it's just follow the leader. like that episode of friends.	False
social media inhibits individualization, as user are constantly dependent on others for approval and self-worth	True
as humans get more and more dependent on social platforms for everything especially news, few entities can now know &amp; accordingly control the thought process at a micro/individual and also at macro/society levels	False
social media often presents an idealized view of reality that could lead those consuming it to distorted and debilitating comparisons of their real lives with others' carefully crafted and presented posts.	True
i've heard that kids are getting bullied on social media sites, which is terrible.	False
social media allows for a false sense of intimacy and superficial connections may prevent deeper social relationships.	True
human race is not ready for an invisible social media. many people hide behind the faceless social platforms. face to face communication relies on live interactions between people.	False
social media brings more harm than good because it limits one's exposure to posts which support one's viewpoint, rather than expose one to differing viewpoints.	True
news that is not correct or accurate is quickly disseminated amongst the people; the people's zeitgeist is easily swayed by this un-policed and un-checked propaganda that could originate from any source and any country.	False
social media is counterproductive against people privacy as it promotes the sharing of information without providing data handling transparency	True
we end up spending way too much time on social media - be it on phone or ipad or laptops. this has majorly impacted our personal and family life.	False
