args,labels
"There are a number of potential side effects of the flu vaccine that lead to more harm than good, meaning people should be able to decide for themselves whether to vaccinate or not.",True
"The state must not impose one way of life over another, even if the state thinks that such way of life harms those who live that way.",False
"Most people who don't get flu vaccines don't get them because of expense or physical inaccessibility, it is wrong for the government to mandate something they can't guarantee will be provided.",True
"Some people will get so angery about the subject, that they will stop to take any vaccination and will not vaccinate their children",False
The flu vaccine is relatively painful and could cause short-term pain and weakness. It is illegitimate to force people to undertake it against their will.,True
A vaccine is an actual disease. As an old person I can actually get sick because of that. I prefer to take a coat when i go woutsid then put a disease into my body,False
"You do not have to make vaccinations mandatory. Positive incentives can be given to people to get vaccinated, thus immunizing most of the population without the use of force.",True
"Flu vaccination should not be mandatory because the flu is not as serious a health risk as other illnesses that we don't mandate a vaccine for, such as HPV.",False
The government forcing this on their citizens creates a precedent where they can require people to ingest chemicals they don't understand or want.,True
"The proposal will make people more inddifferent to the flu and take more risks, despite the vaccine being not fully effective",False
"Vaccinations have side effects of pain and weakness, and their effectiveness is only partial. A person has the right and the ability to make a conscious decision whether to vaccinate himself or not.",True
"People do have the autonomy of their own body, and given a vaccination is an invasive process, they have the legitimacy to choose otherwise",False
"Forcing people to participate in a system they do not trust, often with passion and for irrational reasons, might lead them to distrust conventional medicine as a whole, increasing the risk to their health.",True
"The flu vaccine is unpopular amongst a wide portion of the population, thus mandating it would be undemocratic and a violation of the population's political will.",False
"The flu vaccine can be incredibly costly, meaning that a large increase in government spending would be necessary in order to facilitate this mandate.",True
"Flu vaccination should not be mandatory because there are less restrictive ways to get everyone vaccinated, like requiring it to attend schools or receive health insurance.",False
The only responsible persons for kids are their parents. If they dont think that their kids should get the vaccine its their own decision.,True
"Many minority groups have been historically harmed by medical institutions and so distrust the system, the government shouldn't be forcing these people into that system after being responsible for harm caused.",False
The flu vaccine is relatively painful and could cause short-term pain and weakness. It is illegitimate to force people to undertake it against their will.,True
The only responsible persons for kids are their parents. If they dont think that their kids should get the vaccine its their own decision.,False
The flu vaccine is not 100% effective due to mutating viruses -- mandating this vaccine is a massive waste of money and informational capital.,True
Vaccines can cause allergic reactions that are more dangerous than the flu.,False
The flu vaccine barely works anyways since strains of flu change every year.,True
"The flu vaccine is unpopular amongst a wide portion of the population, thus mandating it would be undemocratic and a violation of the population's political will.",False
The flu vaccine is ineffective at preventing disease and won't save lives.,True
Vaccines may kill people - we can not predict if a person would develop a severe reaction to any of the ingredients,False
"Flu vaccination should not be mandatory because an average person can weigh the risk of the flu, a familiar illness, against the unhappiness produced by the vaccine and make their own decision.",True
"The state must not impose one way of life over another, even if the state thinks that such way of life harms those who live that way.",False
The government have no Legitimacy to force people to vaccinate themselves,True
"Given most deseases spread in more ways than by humans, and given most people are vaccinated, the profit to society (or damage to it) is n&eacute;gligeable and therefor not worth limiting people's freedom over",False
"There are a number of potential side effects of the flu vaccine that lead to more harm than good, meaning people should be able to decide for themselves whether to vaccinate or not.",True
"Forcing parent to vaccinate their children is getting into the way they parent and control it, which is not legitimate.",False
"While vaccinations are important, there are legitimate concerns regarding vaccination injuries and everyone should weigh the risks of both the flu and the possible side effects for themselves, as that is what democracy is about.",True
"Flu vaccination should not be mandatory, because some people lead very busy lives and finding time to get a vaccine can be overly burdensome on people.",False
"There are more important public health projects that deserve our attention and resources, such as cancer research.",True
People who don't believe in vaccines will get angry at the state and would show less willingness to work with it.,False
Mandating flu vaccination sets a dangerous precedent for the government mandating invasive medical procedures and regulating the human body directly in the future.,True
The flu vaccine is relatively painful and could cause short-term pain and weakness. It is illegitimate to force people to undertake it against their will.,False
"This will cause strong public resentment, as people will feel that the state is not respectingtheir rights and autonomy.",True
"the body has an automatic vaccination due to evolution, those who got sick and died are the weakest link and we are better off without them",False
"The only way to enforce these kinds of mandates is through fines or jail time, both won't change people's opinions while significantly impeding societal productivity and hurting individuals.",True
The flu is not a dangerous enough disease to justify the transgression of personal autonomy brought about by vaccines.,False
Vaccination is risky becose you might get sick and forcing someone to take that risk is unethical,True
Practicing someone's deeply held (or even religious in some cases) beliefs is a strong right in a democracy that justifies a certain risk to other's health and well being. Example - circumsition.,False
It is illegitimate to interfere with parents medical decisions in life threatening situations,True
"The harm caused by the flu isn't large enough to justify this level of intrusion into people's freedom of choice. This may be legitimate for measles, but not flu.",False
"Given most deseases spread in more ways than by humans, and given most people are vaccinated, the profit to society (or damage to it) is n&eacute;gligeable and therefor not worth limiting people's freedom over",True
"there are people who are ideologically opposed to shots, and it will be immoral for us to force such things against them",False
Vaccinations are an invasive medical procedure and no one has the right to deem invasive procedures mandatory.,True
children who get bad experience and wrong impression of shots can end up taking less good care of their own health due to trauma or thinking that shots make them immune to all diseases,False
The flu is only deadly for a small group of at-risk people who should take it upon themselves to protect themselves but that does not mean everyone should risk vaccination side effects.,True
Individuals can be allergic to the flu vaccine due to pre-existing endogenous conditions that reject the vaccine.,False
"This will cause strong public resentment, as people will feel that the state is not respectingtheir rights and autonomy.",True
making vaccination mandatory will be a heavy weight on the health system and would make it collapse most likely.,False
Mandating flu vaccination sets a dangerous precedent for the government mandating invasive medical procedures and regulating the human body directly in the future.,True
Mandating flu vaccination pads the pockets of large pharmaceutical company at the cost of individuals who don't want the vaccine.,False
"Since flu strains mutate constantly and any given flu vaccine is just a scientist's guess of what will be the flu strain that year, the flu vaccine is very rarely effective.",True
"We can't coerce people to be healthier because it's their choice not to be healthy as long as they harm only themselves, which they will because they are few individuals",False
taking away the opportunity from an individual to decide for himself is immoral. he should be able to decide if he wants to get vaccinated or not.,True
"the body has an automatic vaccination due to evolution, those who got sick and died are the weakest link and we are better off without them",False
"Bodily autonomy is one of the most important rights a free state can guarantee, and mandatory flu vaccination violates this right.",True
"a functioning society should learn to recognize the different beliefs between its members and cherish them, instead of forcing all its members to be the same",False
Individuals can be allergic to the flu vaccine due to pre-existing endogenous conditions that reject the vaccine.,True
People can get sick from the vaccination and lose workdays or even get into complications. Even if the virus is weaker there are more people being hurt.,False
"There are other effective means that are less harmful to get people to vaccinate, such as spreading the idea that getting vaccinated is important, explaining the different harms, and condemning fake news.",True
"People often don't get the flu vaccine based on conventional or emotional wisdom, mandating a flu vaccine makes them feel attacked but does nothing to promote fact based decision making or scientific awareness.",False
"Flu vaccination should not be mandatory because some people have valid reasons for not wanting the vaccine, like a phobia of needles or a cultural objection.",True
"When promoting a practice the government should use least-restrictive means to maximize individual autonomy, since the same outcome can occur through education and increasing access to vaccines, mandating flu vaccination is unnecessary.",False
"The harm caused by the flu isn't large enough to justify this level of intrusion into people's freedom of choice. This may be legitimate for measles, but not flu.",True
"Flu vaccination should not be mandatory because an average person can weigh the risk of the flu, a familiar illness, against the unhappiness produced by the vaccine and make their own decision.",False
"If the government prioritizes group rights above individual rights, it removes personal freedoms.",True
"The flu, while undesirable and uncomfortable, is not deadly. The state has no right to force people to vaccinate when the harm isn't fatal.",False
The flu vaccine is ineffective at preventing disease and won't save lives.,True
People will lie about getting the vaccine to avoid this regulation.,False
Adverse reactions to the vaccine in the elderly can cause life threatening conditions.,True
children who get bad experience and wrong impression of shots can end up taking less good care of their own health due to trauma or thinking that shots make them immune to all diseases,False
"The government cannot restrain people and administer vaccines, as it would be a violation of bodily autonomy.",True
"People that are varied of needles will do ANITHING to get out of the vaccination (kids will skip school , adults will fly aboard for short periods )",False
"People have a right over their bodies, the government should not intefiere with it.",True
"a functioning society should learn to recognize the different beliefs between its members and cherish them, instead of forcing all its members to be the same",False
"When we force vaccines, we take away the incentives for the health system to engage with the public and explain the importance of vaccines. In the long terms, this leads to less public trust.",True
"The government shouldn't pass policies that are likely to disproportionately target sub-sects of the population since this is unfair and entrenches cycles of oppression, mandating flu vaccines disproportionately hurts poorer people and people of color.",False
Vaccinations are an invasive medical procedure and no one has the right to deem invasive procedures mandatory.,True
People will lie about getting the vaccine to avoid this regulation.,False
Flu vaccination should not be mandatory because it would violate people's bodily autonomy.,True
"If the government refuses to respect the will of the people, it will fall into fascism.",False
"Forcing people to participate in a system they do not trust, often with passion and for irrational reasons, might lead them to distrust conventional medicine as a whole, increasing the risk to their health.",True
A vaccine is an actual disease. As an old person I can actually get sick because of that. I prefer to take a coat when i go woutsid then put a disease into my body,False
The proposal will lead to backlash against the healthcare system and thus less cooperation with it.,True
"Flu vaccination should not be mandatory because in order to meet the demand for hundreds of millions of units of the vaccine, safety standards would be lowered and people would be given bad vaccines.",False
It the right of the parents to choose what they will do about their children health,True
"The constitution does not grant the government the right to do this. The government also defines all powers that the government has, so it would be violating its contractual agreements with the people.",False
"Vaccinations have side effects of pain and weakness, and their effectiveness is only partial. A person has the right and the ability to make a conscious decision whether to vaccinate himself or not.",True
"The disease would grow stronger by mutating on the entire population, it is best to save it for really sick oeople",False
Mandating flu vaccination sets a dangerous precedent for the government mandating invasive medical procedures and regulating the human body directly in the future.,True
"The amount of money spent on enforcing the law, will be greater them the money spent on helping the really sick people",False
"There are limited numbers of vaccines available in the world, so massive increased consumption in the US will trade off with poorer countries that need it more.",True
"People have a right over their bodies, the government should not intefiere with it.",False
Vaccination is risky becose you might get sick and forcing someone to take that risk is unethical,True
People who don't believe in vaccines will get angry at the state and would show less willingness to work with it.,False
Flu vaccination should not be mandatory because it is unnecessary to protect the public from the flu - enough people opt in freely to limit its spread.,True
It the right of the parents to choose what they will do about their children health,False
"The majority of the time the flu is a very benign disease, it is unfair to mandate the vaccine for all if very few experience real harms either way.",True
"Some people will get so angery about the subject, that they will stop to take any vaccination and will not vaccinate their children",False
The flu is not a dangerous enough disease to justify the transgression of personal autonomy brought about by vaccines.,True
"Since flu strains mutate constantly and any given flu vaccine is just a scientist's guess of what will be the flu strain that year, the flu vaccine is very rarely effective.",False
"Many people have deep held beliefs against vaccination, such as religious beliefs, and the government should not trample upon the values of those people and violate their consent by forcing them to get vaccinated.",True
A vaccine is an actual disease. As an old person I can actually get sick because of that. I prefer to take a coat when i go woutsid then put a disease into my body,False
Flu vaccination should not be mandatory because it is an over-extension of the state's power to require a medical treatment.,True
"If there are issues in production or application with the vaccine, public trust in the government will be destroyed.",False
"The government shouldn't pass policies that are likely to disproportionately target sub-sects of the population since this is unfair and entrenches cycles of oppression, mandating flu vaccines disproportionately hurts poorer people and people of color.",True
"Given most deseases spread in more ways than by humans, and given most people are vaccinated, the profit to society (or damage to it) is négligeable and therefor not worth limiting people's freedom over",False
"There are a number of potential side effects of the flu vaccine that lead to more harm than good, meaning people should be able to decide for themselves whether to vaccinate or not.",True
"We can't coerce people to be healthier because it's their choice not to be healthy as long as they harm only themselves, which they will because they are few individuals",False
The flu vaccine is not 100% effective due to mutating viruses -- mandating this vaccine is a massive waste of money and informational capital.,True
"People that are varied of needles will do ANITHING to get out of the vaccination (kids will skip school , adults will fly aboard for short periods )",False
"Some religious beliefs are against vaccinations, and it's not legitimate for the state to intervene in that.",True
"If everybody are vaccinated, Flu can become immune to the specific vaccination and Flu may become more aggressive towards human.",False
"The flu vaccine can be incredibly costly, meaning that a large increase in government spending would be necessary in order to facilitate this mandate.",True
Forcing people to do something when the chances of it hurting them is not high is not legitimate.,False
"Vaccination might have side-effects, which might be stronger to some, and would make the reduce in riak for getting sick non-profitable as the damage done because of the vaccination is big enough to negate it.",True
People can get sick from the vaccination and lose workdays or even get into complications. Even if the virus is weaker there are more people being hurt.,False
"The flu vaccine can be incredibly costly, meaning that a large increase in government spending would be necessary in order to facilitate this mandate.",True
Mandating flu vaccination pads the pockets of large pharmaceutical company at the cost of individuals who don't want the vaccine.,False
Individuals can be allergic to the flu vaccine due to pre-existing endogenous conditions that reject the vaccine.,True
The government has proven it cannot be trusted with mandated healthcare due to eugenics programs in the past.,False
"People have a right to bodily autonomy, and forcing vaccination limits that right",True
"People are more likely to draw conspiracy theories about vaccination because it looks state is making something which is contested mandatory, looks like illegitimate intersts",False
The flu is not a dangerous enough disease to justify the transgression of personal autonomy brought about by vaccines.,True
The government have no Legitimacy to force people to vaccinate themselves,False
"There are other effective means that are less harmful to get people to vaccinate, such as spreading the idea that getting vaccinated is important, explaining the different harms, and condemning fake news.",True
if we vaccinate babies and elderly we put them in even a greater danger than being infected with the flu due to all those chemicals that could affect them gravely.,False
The government forcing this on their citizens creates a precedent where they can require people to ingest chemicals they don't understand or want.,True
"Forcing parent to vaccinate their children is getting into the way they parent and control it, which is not legitimate.",False
Flu vaccine should not be mandatory because some individuals are immunocompromised or allergic to components of the vaccine. We cannot force injury on these individuals to protect others.,True
"The government cannot restrain people and administer vaccines, as it would be a violation of bodily autonomy.",False
"Bodily autonomy is one of the most important rights a free state can guarantee, and mandatory flu vaccination violates this right.",True
"While I believe that flu vaccines are beneficial to people, I do not believe they should be mandatory because I should have a right to decide if I want to take a risk with my health.",False
"The flu vaccine can cause serious illness and even death in some cases, and thus a government mandate to vaccinate puts lives at risk.",True
The government forcing this on their citizens creates a precedent where they can require people to ingest chemicals they don't understand or want.,False
"Flu vaccination should not be mandatory because in order to meet the demand for hundreds of millions of units of the vaccine, safety standards would be lowered and people would be given bad vaccines.",True
"Vaccines might be harmful, and only the person taking them can know if they are worth the risk for them.",False
"Flu vaccination should not be mandatory because it would be impossible to enforce the law, which would undermine people's respect for the government overall.",True
"The only way to enforce these kinds of mandates is through fines or jail time, both won't change people's opinions while significantly impeding societal productivity and hurting individuals.",False
"Since flu strains mutate constantly and any given flu vaccine is just a scientist's guess of what will be the flu strain that year, the flu vaccine is very rarely effective.",True
"Some religious beliefs are against vaccinations, and it's not legitimate for the state to intervene in that.",False
Flu vaccine should not be mandatory because some individuals are immunocompromised or allergic to components of the vaccine. We cannot force injury on these individuals to protect others.,True
"Given most deseases spread in more ways than by humans, and given most people are vaccinated, the profit to society (or damage to it) is n&eacute;gligeable and therefor not worth limiting people's freedom over",False
The flu is not a dangerous enough disease to justify the transgression of personal autonomy brought about by vaccines.,True
if we vaccinate babies and elderly we put them in even a greater danger than being infected with the flu due to all those chemicals that could affect them gravely.,False
"Flu vaccination should not be mandatory because an average person can weigh the risk of the flu, a familiar illness, against the unhappiness produced by the vaccine and make their own decision.",True
"Some religious beliefs are against vaccinations, and it's not legitimate for the state to intervene in that.",False
Government mandating flu vaccines makes anti-vaxxers feel more oppressed which further radicalizes them and facilitates recruitment into the movement.,True
You can not force people to inject substances they do not want to their bodies.,False
Vaccinations are an invasive medical procedure and no one has the right to deem invasive procedures mandatory.,True
The public does not support this kind of policy and the government must always prioritize the will of the people.,False
The proposal will put infants at unnecessary risk of the vaccine's side effects,True
"There are many strains of flu each year, so the effectivity in preventing illness by the vaccine for flu is very limited",False
"there are people who are ideologically opposed to shots, and it will be immoral for us to force such things against them",True
Flu vaccine should not be mandatory because some individuals are immunocompromised or allergic to components of the vaccine. We cannot force injury on these individuals to protect others.,False
taking away the opportunity from an individual to decide for himself is immoral. he should be able to decide if he wants to get vaccinated or not.,True
The government forcing this on their citizens creates a precedent where they can ignore the will of the people.,False
Mandating flu vaccination sets a dangerous precedent for the government mandating invasive medical procedures and regulating the human body directly in the future.,True
"Flu vaccination should not be mandatory because there are less restrictive ways to get everyone vaccinated, like requiring it to attend schools or receive health insurance.",False
"The disease would grow stronger by mutating on the entire population, it is best to save it for really sick oeople",True
People who don't believe in vaccines will get angry at the state and would show less willingness to work with it.,False
Vaccines may kill people - we can not predict if a person would develop a severe reaction to any of the ingredients,True
The government have no Legitimacy to force people to vaccinate themselves,False
You can not force people to inject substances they do not want to their bodies.,True
The government forcing this on their citizens creates a precedent where they can require people to ingest chemicals they don't understand or want.,False
"There are many strains of flu each year, so the effectivity in preventing illness by the vaccine for flu is very limited",True
"Given most deseases spread in more ways than by humans, and given most people are vaccinated, the profit to society (or damage to it) is n&eacute;gligeable and therefor not worth limiting people's freedom over",False
People can get sick from the vaccination and lose workdays or even get into complications. Even if the virus is weaker there are more people being hurt.,True
"Most people who don't get flu vaccines don't get them because of expense or physical inaccessibility, it is wrong for the government to mandate something they can't guarantee will be provided.",False
Herd immunity isn't possible because the flu changes entirely every year and severely sick and children can't be vaccinated. So the potential gain is minimal while a lot of harm can occur from complications.,True
children who get bad experience and wrong impression of shots can end up taking less good care of their own health due to trauma or thinking that shots make them immune to all diseases,False
"It is illegitimate for the state to mandate that because people have a right to their body. It is illegal for example make someone quit smoking mandatorilly, because that's his basic autonomy.",True
"States are built on a desire to protect individual autonomy, you cannot violate it even if it is to preserve public health.",False
"Some religious beliefs are against vaccinations, and it's not legitimate for the state to intervene in that.",True
"Some people will get so angery about the subject, that they will stop to take any vaccination and will not vaccinate their children",False
"Flu isn't such a horrible desease, people could get sick and then recover easily with the medicine available today, there is no need to be vaccinated.",True
"Given most deseases spread in more ways than by humans, and given most people are vaccinated, the profit to society (or damage to it) is négligeable and therefor not worth limiting people's freedom over",False
The state ought not intervene in individuals' right of bodily autonomy regardless of societal harms. Forcing vaccinations is a crude invasion to someone's body and should therefore not be done.,True
"Given most deseases spread in more ways than by humans, and given most people are vaccinated, the profit to society (or damage to it) is n&eacute;gligeable and therefor not worth limiting people's freedom over",False
taking away the opportunity from an individual to decide for himself is immoral. he should be able to decide if he wants to get vaccinated or not.,True
"This will cause strong public resentment, as people will feel that the state is not respectingtheir rights and autonomy.",False
Flu vaccination should not be mandatory because it is an over-extension of the state's power to require a medical treatment.,True
The government has proven it cannot be trusted with mandated healthcare due to eugenics programs in the past.,False
"Forcing people to get the flu vaccine against their will wiill further cause people to lose faith in vaccines and public health policies, which will discourage future adherence to and support for health policies.",True
"The majority of the time the flu is a very benign disease, it is unfair to mandate the vaccine for all if very few experience real harms either way.",False
"Bodily autonomy is one of the most important rights a free state can guarantee, and mandatory flu vaccination violates this right.",True
"There are many strains of flu each year, so the effectivity in preventing illness by the vaccine for flu is very limited",False
Flu vaccination should not be mandatory because it would violate people's bodily autonomy.,True
"Some people have ideological or religious convictions against vaccines, and it would be illegitimate to force it on them.",False
Mandating flu vaccination sets a dangerous precedent for the government mandating invasive medical procedures and regulating the human body directly in the future.,True
making vaccination mandatory will be a heavy weight on the health system and would make it collapse most likely.,False
"While vaccinations are important, there are legitimate concerns regarding vaccination injuries and everyone should weigh the risks of both the flu and the possible side effects for themselves, as that is what democracy is about.",True
"Forcing people to get the flu vaccine against their will wiill further cause people to lose faith in vaccines and public health policies, which will discourage future adherence to and support for health policies.",False
The government forcing this on their citizens creates a precedent where they can ignore the will of the people.,True
"Flu vaccination should not be mandatory because some people have valid reasons for not wanting the vaccine, like a phobia of needles or a cultural objection.",False
"The government cannot restrain people and administer vaccines, as it would be a violation of bodily autonomy.",True
making vaccination mandatory will be a heavy weight on the health system and would make it collapse most likely.,False
Government mandated vaccines are an expensive program that will trade off with other important programs.,True
The public does not support this kind of policy and the government must always prioritize the will of the people.,False
"Flu vaccination should not be mandatory because the flu is not as serious a health risk as other illnesses that we don't mandate a vaccine for, such as HPV.",True
A vaccine is an actual disease. As an old person I can actually get sick because of that. I prefer to take a coat when i go woutsid then put a disease into my body,False
The public does not support this kind of policy and the government must always prioritize the will of the people.,True
"There are more important public health projects that deserve our attention and resources, such as cancer research.",False
"Vaccination is very invasive, it is a needle going into a person's body. It is not legitimate to invade like that to a person's privacy and body.",True
Flu vaccination should not be mandatory because it is unnecessary to protect the public from the flu - enough people opt in freely to limit its spread.,False
"Vaccination might have side-effects, which might be stronger to some, and would make the reduce in riak for getting sick non-profitable as the damage done because of the vaccination is big enough to negate it.",True
The government has proven it cannot be trusted with mandated healthcare due to eugenics programs in the past.,False
"While I believe that flu vaccines are beneficial to people, I do not believe they should be mandatory because I should have a right to decide if I want to take a risk with my health.",True
"When promoting a practice the government should use least-restrictive means to maximize individual autonomy, since the same outcome can occur through education and increasing access to vaccines, mandating flu vaccination is unnecessary.",False
People can get sick from the vaccination and lose workdays or even get into complications. Even if the virus is weaker there are more people being hurt.,True
"People that are varied of needles will do ANITHING to get out of the vaccination (kids will skip school , adults will fly aboard for short periods )",False
"Many people have deep held beliefs against vaccination, such as religious beliefs, and the government should not trample upon the values of those people and violate their consent by forcing them to get vaccinated.",True
You can not force people to inject substances they do not want to their bodies.,False
"Most people who don't get flu vaccines don't get them because of expense or physical inaccessibility, it is wrong for the government to mandate something they can't guarantee will be provided.",True
"Given most deseases spread in more ways than by humans, and given most people are vaccinated, the profit to society (or damage to it) is négligeable and therefor not worth limiting people's freedom over",False
The flu vaccine is not 100% effective due to mutating viruses -- mandating this vaccine is a massive waste of money and informational capital.,True
"You do not have to make vaccinations mandatory. Positive incentives can be given to people to get vaccinated, thus immunizing most of the population without the use of force.",False
"People have a right over their bodies, the government should not intefiere with it.",True
"If there are issues in production or application with the vaccine, public trust in the government will be destroyed.",False
"The flu vaccine can be incredibly costly, meaning that a large increase in government spending would be necessary in order to facilitate this mandate.",True
"People often don't get the flu vaccine based on conventional or emotional wisdom, mandating a flu vaccine makes them feel attacked but does nothing to promote fact based decision making or scientific awareness.",False
"Vaccinations could harm the person getting vaccinated by getting infected, thus harming him more than protecting",True
"The amount of money spent on enforcing the law, will be greater them the money spent on helping the really sick people",False
The government forcing this on their citizens creates a precedent where they can require people to ingest chemicals they don't understand or want.,True
Opposition to vaccines is valid as the government and doctors have used their powers to harm marginalized groups before.,False
The flu is only deadly for a small group of at-risk people who should take it upon themselves to protect themselves but that does not mean everyone should risk vaccination side effects.,True
"There are more important public health projects that deserve our attention and resources, such as cancer research.",False
Flu vaccination should not be mandatory because it would violate people's bodily autonomy.,True
"People that are varied of needles will do ANITHING to get out of the vaccination (kids will skip school , adults will fly aboard for short periods )",False
"People do have the autonomy of their own body, and given a vaccination is an invasive process, they have the legitimacy to choose otherwise",True
"When we force vaccines, we take away the incentives for the health system to engage with the public and explain the importance of vaccines. In the long terms, this leads to less public trust.",False
"While vaccinations are important, there are legitimate concerns regarding vaccination injuries and everyone should weigh the risks of both the flu and the possible side effects for themselves, as that is what democracy is about.",True
It is illegitimate to interfere with parents medical decisions in life threatening situations,False
"There are other effective means that are less harmful to get people to vaccinate, such as spreading the idea that getting vaccinated is important, explaining the different harms, and condemning fake news.",True
"Flu vaccination should not be mandatory because it would be impossible to enforce the law, which would undermine people's respect for the government overall.",False
The government forcing this on their citizens creates a precedent where they can require people to ingest chemicals they don't understand or want.,True
"The majority of the time the flu is a very benign disease, it is unfair to mandate the vaccine for all if very few experience real harms either way.",False
"Bodily autonomy is one of the most important rights a free state can guarantee, and mandatory flu vaccination violates this right.",True
The public does not support this kind of policy and the government must always prioritize the will of the people.,False
"People are already well aware of the harms of the flu and the benefits of vaccination, meaning that the government should allow people to make the decisions they deem best for themselves.",True
"Forcing parent to vaccinate their children is getting into the way they parent and control it, which is not legitimate.",False
"People are already well aware of the harms of the flu and the benefits of vaccination, meaning that the government should allow people to make the decisions they deem best for themselves.",True
"This will cause strong public resentment, as people will feel that the state is not respectingtheir rights and autonomy.",False
"This will cause strong public resentment, as people will feel that the state is not respectingtheir rights and autonomy.",True
"There are limited numbers of vaccines available in the world, so massive increased consumption in the US will trade off with poorer countries that need it more.",False
"The government cannot restrain people and administer vaccines, as it would be a violation of bodily autonomy.",True
"The amount of money spent on enforcing the law, will be greater them the money spent on helping the really sick people",False
"The flu vaccine is unpopular amongst a wide portion of the population, thus mandating it would be undemocratic and a violation of the population's political will.",True
"Some religious beliefs are against vaccinations, and it's not legitimate for the state to intervene in that.",False
"People have a right over their bodies, the government should not intefiere with it.",True
"There are limited numbers of vaccines available in the world, so massive increased consumption in the US will trade off with poorer countries that need it more.",False
"People do have the autonomy of their own body, and given a vaccination is an invasive process, they have the legitimacy to choose otherwise",True
"People often don't get the flu vaccine based on conventional or emotional wisdom, mandating a flu vaccine makes them feel attacked but does nothing to promote fact based decision making or scientific awareness.",False
The public does not support this kind of policy and the government must always prioritize the will of the people.,True
A vaccine is an actual disease. As an old person I can actually get sick because of that. I prefer to take a coat when i go woutsid then put a disease into my body,False
"We can't coerce people to be healthier because it's their choice not to be healthy as long as they harm only themselves, which they will because they are few individuals",True
"Vaccination might have side-effects, which might be stronger to some, and would make the reduce in riak for getting sick non-profitable as the damage done because of the vaccination is big enough to negate it.",False
Vaccination is risky becose you might get sick and forcing someone to take that risk is unethical,True
Opposition to vaccines is valid as the government and doctors have used their powers to harm marginalized groups before.,False
Government mandating flu vaccines makes anti-vaxxers feel more oppressed which further radicalizes them and facilitates recruitment into the movement.,True
"Vaccinations could harm the person getting vaccinated by getting infected, thus harming him more than protecting",False
Vaccination is risky becose you might get sick and forcing someone to take that risk is unethical,True
The flu vaccine barely works anyways since strains of flu change every year.,False
"The flu vaccine is unpopular amongst a wide portion of the population, thus mandating it would be undemocratic and a violation of the population's political will.",True
"Some people will get so angery about the subject, that they will stop to take any vaccination and will not vaccinate their children",False
Vaccines may kill people - we can not predict if a person would develop a severe reaction to any of the ingredients,True
"Flu vaccination should not be mandatory, because some people lead very busy lives and finding time to get a vaccine can be overly burdensome on people.",False
Violent video games allows for catharsis in some children and can actually reduce actual violence. The parents are able to determine what effect violent video games have on their children and act accordingly. ,True
"making something elegal will inevidebly make it more desirable, especially by young people",False
"Not allowing something, in this case violent video games, increases minors desire to play the games and they will seek opportunities to do so",True
"Those games don't represent the reality because they show pixelated 'people' and animated scenery, so the immersion os not real and people won't be more violent because of it",False
"It is impossible to ban children from using violent video games. They will find another way, making this motion very ineffective in solving the problem.",True
"By banning it from minors, companies that do make violent games will make them more violent since the marek they will try to reach will intuitively be older. But, as showed, children will be exposed.",False
"When forbidden, many parents will see the measure as extreme and fully disregard it in comparative to understanding the problematic side and teaching the child ",True
Illigel market- in the internet Era of will be hard to implement the ban and kids will still play the games but now without adults knowing about it.,False
"Those video games develop positive skills for the children- quick reaction, focus and more. Banning them will make them less likely to learn those skills since they are unique to the violent games.",True
Banning games may introject on parents duty of reaching their chidren the difference between wrong and wight.In any case their will be in contact with violence through TV News Pappers and other platforms.,False
"Despite the rise of violent video games juvenile crime is down, which means they aren't correlated. ",True
Banning can make youth antagonistic towards the government wich disturb with their own freedom. There for will create a generation of that have  anty government ideals. ,False
We should not ban the sale of violent video games to minors because it is not the role of the state to decide what material is and is not fit for children.,True
We should not ban the sale of violent video games to minors because the definitions will be arbitrary and likely favor one narrative or style over others.,False
The creation of video games is an action of free speech and shouldn't be undermined by government action. ,True
"Those video games develop positive skills for the children- quick reaction, focus and more. Banning them will make them less likely to learn those skills since they are unique to the violent games.",False
"Modern media is already saturated with an incredible amount of violence, so violent video games are not the tipping point for decreasing empathy or desensitizing children towards violence in the status quo. ",True
"Society forces children to act against their instincts of violence and this is a way to take them out without harming anyone else, what would happen without the games. ",False
"Parents should be the ones that decide what their kids should or shouldn't play, they are their moral guardians and not the state",True
Shaping the behavior of citizens in any way other than to protect natural rights is paternalistic and criminal.,False
"The violent video games allow a virtual punching bag for the child to transfer their frustration onto, rather than inflicting it on themselves or other, real, people.",True
